session_id,customer_id,session_date,device,traffic_source,pages_viewed,session_duration_min,added_to_cart,made_purchase
S0050264,C00389,2025-08-24,Desktop,Paid Ads,9,26.07,0,0
S0050265,C01032,2025-10-06,Tablet,Direct,11,37.11,0,0
S0050266,C04426,2025-10-04,Mobile,Direct,10,13.83,0,1
S0050267,C03375,2024-12-24,Mobile,Organic,21,11.01,0,0
S0050268,C04168,2024-11-25,Desktop,Social,15,21.09,0,1
S0050269,C04838,2024-10-29,Mobile,Social,7,37.24,1,0
S0050270,C04253,2025-09-14,Desktop,Paid Ads,1,39.18,0,0
S0050271,C04228,2025-08-03,Mobile,Direct,18,12.61,1,1
S0050272,C00443,2025-01-06,Tablet,Email,14,35.17,0,0
S0050273,C04654,2025-10-24,Mobile,Organic,10,22.15,0,0
S0050274,C00531,2026-03-09,Desktop,Organic,20,33.93,0,0
S0050275,C04366,2025-11-19,Desktop,Direct,2,6.87,0,1
S0050276,C04512,2025-05-11,Desktop,Email,21,22.7,0,0
S0050277,C02819,2025-12-09,Desktop,Paid Ads,19,29.68,0,0
S0050278,C04576,2026-02-27,Desktop,Direct,20,22.16,1,0
S0050279,C01507,2025-11-15,Desktop,Referral,17,14.44,1,1
S0050280,C00028,2025-11-17,Mobile,Referral,7,35.6,0,0
S0050281,C02905,2025-11-26,Mobile,Email,22,25.48,0,0
S0050282,C00226,2024-08-20,Mobile,Email,22,22.88,0,0
S0050283,C03615,2026-03-03,Mobile,Social,20,13.33,0,0
S0050284,C02799,2025-10-29,Desktop,Paid Ads,14,20.38,0,0
S0050285,C00110,2024-12-02,Mobile,Direct,13,2.84,1,0
S0050286,C03894,2025-04-04,Tablet,Referral,12,2.96,0,0
S0050287,C01384,2024-04-08,Mobile,Social,17,28.06,0,0
S0050288,C01425,2024-08-26,Mobile,Referral,16,16.96,1,1
S0050289,C04827,2024-06-26,Mobile,Social,11,32.66,0,0
S0050290,C04544,2025-05-25,Mobile,Email,1,21.06,1,1
S0050291,C03960,2025-10-17,Mobile,Social,13,33.96,1,1
S0050292,C02730,2025-04-23,Mobile,Email,9,24.75,1,0
S0050293,C02147,2025-02-02,Tablet,Organic,20,38.53,0,0
S0050294,C00754,2025-07-22,Desktop,Social,15,36.62,0,0
S0050295,C04164,2026-01-25,Desktop,Paid Ads,6,13.6,0,0
S0050296,C01617,2025-09-14,Desktop,Email,9,20.18,0,0
S0050297,C04473,2024-03-18,Mobile,Social,22,25.05,0,0
S0050298,C00951,2025-11-23,Tablet,Email,19,35.3,0,0
S0050299,C01695,2026-01-26,Mobile,Paid Ads,18,3.95,1,1
S0050300,C01073,2023-06-17,Desktop,Organic,17,34.66,1,0
S0050301,C00944,2023-05-21,Mobile,Organic,3,15.08,1,1
S0050302,C01771,2024-03-17,Tablet,Paid Ads,13,20.5,0,1
S0050303,C04702,2025-08-28,Desktop,Email,2,19.21,1,0
S0050304,C01133,2026-02-04,Mobile,Social,6,6.37,0,0
S0050305,C04272,2025-11-13,Mobile,Email,18,23.61,0,0
S0050306,C04577,2024-10-04,Desktop,Organic,24,35.84,1,1
S0050307,C02084,2025-11-27,Mobile,Direct,9,29.58,0,0
S0050308,C02438,2024-07-13,Mobile,Direct,4,12.22,0,0
S0050309,C04454,2025-12-19,Desktop,Paid Ads,17,9.01,0,0
S0050310,C03382,2024-09-30,Desktop,Direct,8,37.75,1,0
S0050311,C04161,2026-03-22,Desktop,Direct,21,34.19,0,0
S0050312,C01500,2026-03-25,Desktop,Email,14,13.77,0,0
S0050313,C02347,2026-03-06,Mobile,Social,17,35.79,0,0
S0050314,C00825,2025-06-01,Mobile,Referral,3,37.47,1,0
S0050315,C04290,2026-02-28,Desktop,Organic,11,15.55,1,0
S0050316,C01662,2025-11-21,Mobile,Direct,19,34.03,0,0
S0050317,C01745,2025-07-07,Mobile,Email,9,5.44,0,0
S0050318,C04788,2024-10-21,Mobile,Organic,6,27.91,0,0
S0050319,C02495,2025-05-05,Mobile,Social,23,26.53,0,1
S0050320,C01530,2024-08-30,Mobile,Direct,8,28.21,1,1
S0050321,C03583,2025-08-27,Mobile,Organic,6,31.16,0,0
S0050322,C04982,2026-02-03,Mobile,Referral,15,12.79,1,0
S0050323,C02364,2024-02-17,Mobile,Social,10,34.34,1,1
S0050324,C04482,2024-03-25,Mobile,Referral,17,18.04,0,0
S0050325,C02179,2023-05-16,Mobile,Organic,24,30.84,0,0
S0050326,C02300,2025-03-04,Tablet,Referral,4,3.62,0,0
S0050327,C02764,2025-03-31,Mobile,Social,13,25.52,0,0
S0050328,C02619,2024-04-14,Mobile,Social,21,20.36,1,1
S0050329,C04855,2025-01-26,Desktop,Referral,9,36.39,1,1
S0050330,C00118,2026-03-11,Mobile,Organic,8,27.63,0,0
S0050331,C03411,2024-10-07,Mobile,Referral,7,22.92,1,1
S0050332,C01640,2024-09-09,Tablet,Referral,11,9.42,0,0
S0050333,C04589,2024-06-13,Desktop,Referral,20,1.56,0,0
S0050334,C03361,2025-03-17,Mobile,Direct,9,23.22,0,0
S0050335,C03587,2025-08-31,Desktop,Direct,20,36.95,0,0
S0050336,C02342,2026-01-14,Desktop,Email,24,12.87,0,0
S0050337,C01342,2025-06-20,Mobile,Paid Ads,8,2.25,0,0
S0050338,C04354,2025-07-27,Mobile,Organic,4,7.46,1,1
S0050339,C04640,2024-08-10,Mobile,Paid Ads,5,4.16,1,1
S0050340,C02065,2026-02-11,Desktop,Direct,12,30.02,0,0
S0050341,C01389,2026-02-05,Desktop,Paid Ads,24,6.1,1,1
S0050342,C01439,2024-12-06,Mobile,Referral,16,8.53,1,0
S0050343,C03840,2025-11-10,Mobile,Social,2,14.99,1,1
S0050344,C04289,2025-11-25,Mobile,Referral,14,26.03,0,0
S0050345,C00646,2025-10-26,Mobile,Organic,5,39.46,0,0
S0050346,C01498,2025-12-24,Mobile,Organic,11,18.81,0,0
S0050347,C03806,2025-10-01,Desktop,Email,15,25.72,1,1
S0050348,C04624,2025-01-12,Mobile,Referral,12,6.08,1,0
S0050349,C01617,2024-08-30,Mobile,Social,18,1.34,1,0
S0050350,C03162,2025-12-21,Desktop,Organic,15,14.95,1,1
S0050351,C04049,2024-12-05,Mobile,Direct,14,22.17,0,0
S0050352,C00884,2024-10-05,Mobile,Organic,22,33.95,1,0
S0050353,C00600,2024-06-03,Mobile,Direct,18,38.57,1,0
S0050354,C00486,2026-01-01,Mobile,Organic,3,34.5,1,0
S0050355,C01950,2025-03-21,Desktop,Referral,17,1.11,0,0
S0050356,C04537,2024-06-17,Tablet,Email,1,37.45,0,0
S0050357,C00232,2025-12-11,Mobile,Email,5,28.24,1,0
S0050358,C03841,2024-09-15,Mobile,Direct,6,31.81,0,0
S0050359,C03677,2024-06-11,Desktop,Social,4,26.81,0,0
S0050360,C00265,2025-02-17,Tablet,Organic,9,19.38,0,0
S0050361,C02321,2024-09-11,Tablet,Paid Ads,9,8.43,0,0
S0050362,C01987,2025-10-28,Mobile,Direct,16,11.19,1,0
S0050363,C02768,2024-03-07,Desktop,Direct,24,20.65,1,1
S0050364,C04656,2023-10-06,Desktop,Organic,2,15.99,0,0
S0050365,C03839,2025-05-12,Tablet,Social,15,23.64,0,0
S0050366,C00755,2025-12-20,Mobile,Paid Ads,5,38.42,0,0
S0050367,C01360,2025-12-04,Mobile,Paid Ads,7,24.26,1,1
S0050368,C00662,2025-07-07,Desktop,Social,22,28.28,0,0
S0050369,C04705,2023-10-07,Mobile,Organic,14,36.71,1,1
S0050370,C00894,2026-03-17,Tablet,Social,15,29.52,0,0
S0050371,C02786,2023-07-20,Mobile,Direct,12,25.51,1,1
S0050372,C01353,2024-02-13,Mobile,Direct,3,32.08,1,0
S0050373,C00260,2025-03-29,Desktop,Referral,11,39.44,0,0
S0050374,C02140,2025-12-08,Desktop,Paid Ads,7,29.18,0,0
S0050375,C04345,2025-11-09,Tablet,Social,9,16.26,0,0
S0050376,C02111,2024-09-21,Desktop,Organic,24,37.9,1,1
S0050377,C04183,2026-02-27,Desktop,Direct,9,37.5,0,0
S0050378,C01620,2025-03-26,Mobile,Social,14,4.21,1,1
S0050379,C04985,2025-05-22,Mobile,Email,10,17.11,0,0
S0050380,C03812,2025-12-15,Mobile,Direct,15,22.11,0,0
S0050381,C04579,2026-02-24,Mobile,Paid Ads,5,33.39,0,0
S0050382,C00335,2025-12-26,Tablet,Organic,4,13.67,0,0
S0050383,C04336,2025-07-12,Mobile,Social,8,19.37,0,0
S0050384,C02512,2024-03-15,Mobile,Social,7,13.75,0,0
S0050385,C03953,2025-03-27,Mobile,Organic,16,34.21,0,0
S0050386,C00585,2025-11-06,Desktop,Referral,17,33.01,0,0
S0050387,C01142,2025-11-25,Desktop,Referral,2,16.44,0,0
S0050388,C01006,2025-02-05,Mobile,Organic,4,1.13,0,0
S0050389,C02808,2025-11-06,Desktop,Paid Ads,1,24.04,0,0
S0050390,C01276,2023-11-04,Desktop,Organic,1,30.6,0,0
S0050391,C02508,2024-02-10,Mobile,Paid Ads,9,26.8,0,0
S0050392,C01316,2025-06-03,Desktop,Organic,19,1.06,1,0
S0050393,C03643,2025-12-19,Desktop,Referral,21,19.63,0,0
S0050394,C04478,2025-12-11,Mobile,Organic,4,37.73,0,0
S0050395,C04988,2025-05-08,Tablet,Social,7,32.16,1,0
S0050396,C02850,2025-03-29,Mobile,Social,12,27.34,0,0
S0050397,C02183,2025-02-27,Mobile,Paid Ads,2,37.29,0,0
S0050398,C04101,2024-09-28,Desktop,Paid Ads,1,4.74,0,0
S0050399,C02228,2023-11-21,Desktop,Paid Ads,10,13.53,0,1
S0050400,C04527,2026-03-09,Mobile,Paid Ads,17,9.25,1,0
S0050401,C03639,2024-04-18,Desktop,Direct,2,14.32,0,0
S0050402,C03438,2025-10-20,Desktop,Paid Ads,23,17.17,0,0
S0050403,C04284,2025-11-26,Tablet,Social,2,30.46,0,0
S0050404,C00221,2026-03-06,Desktop,Social,20,32.41,0,0
S0050405,C02072,2025-12-23,Desktop,Paid Ads,21,29.36,1,0
S0050406,C01399,2024-09-05,Desktop,Organic,7,20.93,0,0
S0050407,C03178,2025-08-05,Tablet,Organic,6,19.63,0,0
S0050408,C04845,2023-04-10,Mobile,Referral,11,33.74,0,0
S0050409,C03008,2026-03-07,Mobile,Social,2,21.13,0,0
S0050410,C00567,2025-08-25,Tablet,Social,21,6.69,0,0
S0050411,C03899,2026-02-27,Desktop,Paid Ads,6,19.25,0,0
S0050412,C00617,2025-10-06,Mobile,Referral,21,17.69,0,0
S0050413,C00302,2024-08-29,Mobile,Referral,7,34.02,0,0
S0050414,C00068,2024-06-06,Desktop,Paid Ads,5,37.89,0,0
S0050415,C03838,2025-06-03,Desktop,Email,7,4.75,0,0
S0050416,C00509,2025-09-28,Mobile,Direct,8,25.21,0,0
S0050417,C01191,2025-02-28,Desktop,Direct,1,27.7,1,0
S0050418,C02420,2024-12-28,Mobile,Referral,14,32.53,1,0
S0050419,C03394,2026-01-18,Desktop,Organic,22,14.77,0,0
S0050420,C00272,2025-07-12,Desktop,Social,4,6.97,0,0
S0050421,C04408,2024-06-28,Desktop,Email,13,19.65,1,0
S0050422,C02601,2026-02-24,Desktop,Email,16,18.57,0,0
S0050423,C01201,2024-02-17,Desktop,Social,20,13.24,0,0
S0050424,C00944,2023-10-05,Desktop,Organic,10,37.51,0,0
S0050425,C01949,2023-05-10,Desktop,Organic,16,3.06,0,0
S0050426,C02422,2026-03-01,Mobile,Referral,2,13.5,1,0
S0050427,C00827,2025-09-09,Mobile,Email,6,18.21,0,0
S0050428,C01571,2025-06-12,Tablet,Email,8,6.75,0,0
S0050429,C01563,2025-09-15,Desktop,Email,21,38.81,0,0
S0050430,C01114,2024-05-20,Desktop,Organic,2,23.53,1,0
S0050431,C04058,2025-10-10,Desktop,Referral,6,9.7,0,0
S0050432,C04291,2024-05-13,Mobile,Paid Ads,6,20.94,0,0
S0050433,C00455,2024-11-23,Mobile,Social,22,15.94,0,1
S0050434,C04703,2025-10-30,Desktop,Organic,5,38.85,0,0
S0050435,C00616,2026-02-11,Mobile,Paid Ads,13,19.04,0,0
S0050436,C04760,2024-07-10,Desktop,Referral,10,6.18,0,0
S0050437,C01921,2025-08-08,Mobile,Direct,16,32.22,0,0
S0050438,C00610,2025-08-15,Mobile,Email,11,31.14,0,0
S0050439,C02206,2023-09-27,Mobile,Referral,6,38.68,1,1
S0050440,C00455,2025-05-04,Mobile,Direct,5,23.75,0,0
S0050441,C04541,2026-01-10,Desktop,Organic,20,26.86,0,0
S0050442,C01667,2025-09-23,Mobile,Paid Ads,22,29.61,1,0
S0050443,C03480,2024-12-13,Mobile,Organic,20,26.41,0,0
S0050444,C04881,2026-03-01,Tablet,Direct,13,25.23,1,1
S0050445,C03265,2025-12-31,Mobile,Direct,24,4.37,1,1
S0050446,C02514,2026-03-26,Mobile,Social,1,29.5,0,0
S0050447,C02421,2026-01-19,Mobile,Referral,18,7.67,1,0
S0050448,C04373,2025-02-05,Mobile,Direct,10,24.51,0,0
S0050449,C04049,2025-10-23,Mobile,Email,23,35.31,0,0
S0050450,C00623,2024-09-25,Mobile,Referral,5,27.35,0,0
S0050451,C00431,2025-11-30,Mobile,Social,19,1.21,1,0
S0050452,C00655,2025-12-20,Mobile,Social,19,24.16,0,0
S0050453,C04664,2024-02-11,Desktop,Social,8,11.19,1,1
S0050454,C00699,2025-09-07,Mobile,Direct,15,3.25,1,1
S0050455,C03736,2024-07-22,Desktop,Referral,19,15.49,0,0
S0050456,C02611,2025-10-17,Tablet,Organic,23,21.24,0,0
S0050457,C00801,2025-12-08,Desktop,Paid Ads,18,38.87,0,0
S0050458,C04993,2025-09-19,Mobile,Direct,5,11.52,0,0
S0050459,C00929,2025-10-31,Mobile,Organic,12,5.68,1,0
S0050460,C03408,2025-07-29,Desktop,Email,7,1.41,0,0
S0050461,C04927,2025-12-16,Tablet,Social,14,17.46,1,1
S0050462,C03937,2025-09-17,Mobile,Social,11,34.32,0,0
S0050463,C04933,2026-03-17,Mobile,Paid Ads,1,39.45,0,0
S0050464,C00118,2025-02-07,Mobile,Email,24,4.45,0,0
S0050465,C04268,2025-01-17,Mobile,Email,9,9.77,0,0
S0050466,C02605,2025-03-20,Tablet,Paid Ads,21,38.42,0,0
S0050467,C01113,2025-12-09,Desktop,Referral,13,20.09,0,0
S0050468,C01829,2026-01-08,Mobile,Paid Ads,10,32.1,1,1
S0050469,C01678,2025-04-25,Mobile,Social,18,10.95,0,0
S0050470,C04695,2026-03-17,Desktop,Social,2,18.32,1,1
S0050471,C02131,2025-04-18,Mobile,Direct,18,22.8,0,0
S0050472,C04051,2025-10-23,Mobile,Organic,1,19.07,1,0
S0050473,C02214,2025-08-06,Mobile,Email,13,39.56,0,0
S0050474,C04350,2025-03-07,Mobile,Social,9,32.61,0,0
S0050475,C03972,2025-07-20,Desktop,Direct,19,6.55,0,0
S0050476,C02898,2024-03-29,Mobile,Paid Ads,12,3.88,1,0
S0050477,C01503,2024-05-04,Tablet,Email,1,21.46,0,0
S0050478,C04959,2024-11-06,Desktop,Social,3,9.79,1,1
S0050479,C04433,2024-11-05,Mobile,Referral,8,34.66,0,0
S0050480,C04825,2025-09-06,Mobile,Referral,23,37.03,0,0
S0050481,C00782,2025-04-10,Mobile,Email,8,15.58,0,0
S0050482,C00140,2024-06-06,Desktop,Paid Ads,19,3.37,0,0
S0050483,C02504,2025-04-12,Mobile,Social,20,14.98,1,0
S0050484,C03247,2026-01-21,Desktop,Social,5,8.85,0,0
S0050485,C04945,2026-03-25,Desktop,Referral,1,3.77,1,0
S0050486,C02782,2025-08-18,Desktop,Organic,2,22.83,1,0
S0050487,C02100,2026-01-16,Desktop,Email,17,2.41,1,1
S0050488,C01850,2023-05-29,Mobile,Paid Ads,12,23.82,1,1
S0050489,C03090,2024-12-13,Mobile,Paid Ads,6,34.48,1,1
S0050490,C04442,2025-11-08,Desktop,Social,18,1.51,1,0
S0050491,C02534,2026-01-28,Mobile,Social,3,27.11,0,0
S0050492,C03436,2025-01-04,Mobile,Organic,15,19.5,0,0
S0050493,C02355,2025-04-22,Mobile,Direct,5,1.83,0,0
S0050494,C02368,2026-03-02,Tablet,Referral,11,1.91,1,1
S0050495,C01978,2026-03-23,Mobile,Organic,5,26.49,1,0
S0050496,C00954,2024-08-15,Desktop,Email,18,25.25,1,0
S0050497,C03704,2025-05-07,Tablet,Social,1,5.6,1,1
S0050498,C04141,2025-11-07,Desktop,Referral,18,12.8,1,0
S0050499,C02500,2025-07-28,Mobile,Paid Ads,1,31.87,0,0
S0050500,C02006,2025-12-26,Mobile,Organic,10,27.48,1,0
S0050501,C02005,2026-02-17,Desktop,Organic,8,25.64,0,0
S0050502,C01809,2025-11-29,Mobile,Paid Ads,3,30.83,1,0
S0050503,C00742,2025-03-27,Mobile,Email,23,26.23,1,1
S0050504,C00467,2025-07-17,Mobile,Referral,20,21.99,0,0
S0050505,C01710,2025-04-23,Mobile,Organic,14,11.76,0,0
S0050506,C00576,2025-11-27,Mobile,Email,17,27.79,0,0
S0050507,C04955,2024-06-30,Desktop,Direct,1,19.55,0,0
S0050508,C00365,2025-03-31,Mobile,Organic,4,22.26,0,0
S0050509,C01862,2025-04-01,Mobile,Email,9,17.85,0,0
S0050510,C01152,2025-09-25,Tablet,Referral,9,19.15,0,0
S0050511,C03681,2025-12-12,Mobile,Referral,23,36.89,0,0
S0050512,C04014,2025-12-24,Mobile,Referral,1,36.36,0,0
S0050513,C03091,2025-11-02,Mobile,Direct,23,1.43,1,1
S0050514,C03770,2025-10-18,Tablet,Social,19,32.9,0,0
S0050515,C00223,2026-03-05,Mobile,Social,5,9.09,1,0
S0050516,C03455,2025-06-18,Desktop,Organic,14,4.33,0,0
S0050517,C02145,2025-10-08,Desktop,Email,12,23.06,1,0
S0050518,C04415,2025-02-03,Desktop,Paid Ads,11,26.62,0,0
S0050519,C03801,2025-01-10,Mobile,Email,20,31.26,0,0
S0050520,C03978,2025-12-10,Mobile,Social,22,32.77,0,0
S0050521,C04537,2024-10-05,Desktop,Email,4,33.8,0,0
S0050522,C01674,2025-12-07,Mobile,Email,5,3.45,0,0
S0050523,C01122,2026-02-25,Tablet,Direct,7,16.8,1,1
S0050524,C00664,2025-11-19,Mobile,Social,13,25.52,0,0
S0050525,C00695,2025-07-23,Mobile,Organic,15,1.28,0,0
S0050526,C01101,2025-05-13,Mobile,Paid Ads,6,1.31,1,1
S0050527,C04478,2025-10-08,Tablet,Referral,8,12.67,0,0
S0050528,C03466,2024-05-25,Desktop,Paid Ads,21,16.28,1,1
S0050529,C00918,2025-06-12,Tablet,Referral,21,22.25,1,1
S0050530,C04232,2025-02-25,Desktop,Direct,1,3.86,0,0
S0050531,C03459,2025-09-21,Desktop,Referral,17,12.37,0,0
S0050532,C02929,2026-02-04,Mobile,Social,20,33.29,1,1
S0050533,C01355,2024-10-20,Mobile,Email,1,3.55,1,1
S0050534,C04802,2026-03-15,Desktop,Email,17,9.91,0,0
S0050535,C00578,2023-12-03,Tablet,Direct,22,9.55,0,0
S0050536,C04705,2026-01-02,Mobile,Email,1,28.64,0,0
S0050537,C01235,2025-08-28,Mobile,Email,6,9.99,0,0
S0050538,C03352,2024-09-25,Tablet,Email,16,7.44,1,1
S0050539,C01944,2025-06-07,Mobile,Social,15,6.14,1,1
S0050540,C02370,2025-01-11,Mobile,Paid Ads,3,8.15,1,0
S0050541,C03717,2026-03-30,Desktop,Email,7,33.15,1,0
S0050542,C00974,2025-12-30,Desktop,Paid Ads,21,31.77,1,1
S0050543,C02290,2025-09-23,Desktop,Email,22,15.0,1,0
S0050544,C01147,2024-04-21,Mobile,Direct,13,11.29,1,1
S0050545,C00679,2025-11-22,Mobile,Social,2,12.63,0,0
S0050546,C03482,2024-10-02,Mobile,Direct,6,7.39,1,1
S0050547,C04757,2026-02-08,Desktop,Referral,20,26.72,1,1
S0050548,C01892,2026-02-24,Mobile,Social,8,16.55,1,1
S0050549,C02011,2025-08-05,Mobile,Email,16,15.02,0,0
S0050550,C04881,2025-12-07,Tablet,Paid Ads,19,20.16,0,1
S0050551,C00707,2026-03-13,Mobile,Email,1,23.9,1,1
S0050552,C03556,2024-12-23,Mobile,Direct,8,31.57,0,0
S0050553,C04419,2024-11-17,Desktop,Direct,4,25.88,0,0
S0050554,C00838,2026-01-29,Desktop,Direct,23,18.54,1,0
S0050555,C04919,2025-02-13,Tablet,Referral,5,4.58,0,0
S0050556,C04916,2025-12-18,Mobile,Paid Ads,15,35.52,1,1
S0050557,C04486,2026-01-11,Mobile,Email,24,27.59,0,0
S0050558,C02541,2025-09-25,Tablet,Social,4,36.62,0,0
S0050559,C04700,2025-01-26,Mobile,Social,19,34.77,0,0
S0050560,C01550,2025-05-03,Desktop,Email,17,24.96,1,1
S0050561,C01455,2025-11-20,Desktop,Referral,11,29.5,0,0
S0050562,C02730,2026-03-23,Mobile,Organic,3,12.7,0,0
S0050563,C04549,2026-01-26,Mobile,Referral,21,36.99,1,0
S0050564,C03932,2025-12-13,Mobile,Organic,20,17.32,0,0
S0050565,C03599,2025-08-27,Mobile,Referral,13,34.43,0,1
S0050566,C02535,2024-09-17,Mobile,Organic,1,9.78,1,1
S0050567,C02828,2026-02-24,Mobile,Direct,18,23.83,0,0
S0050568,C00682,2025-05-06,Tablet,Organic,21,27.77,0,0
S0050569,C02770,2025-12-31,Desktop,Direct,4,7.78,1,1
S0050570,C00805,2025-01-09,Mobile,Organic,6,36.44,0,0
S0050571,C00593,2024-06-22,Mobile,Organic,17,27.98,1,1
S0050572,C04565,2024-12-01,Desktop,Email,23,13.81,1,0
S0050573,C02628,2025-03-05,Mobile,Paid Ads,11,27.58,0,0
S0050574,C02788,2024-11-30,Mobile,Organic,3,4.45,0,0
S0050575,C04340,2025-09-26,Mobile,Direct,7,16.7,0,0
S0050576,C04912,2023-08-25,Mobile,Email,9,12.95,0,0
S0050577,C02534,2025-07-20,Mobile,Referral,9,18.96,1,0
S0050578,C00714,2025-10-27,Desktop,Social,17,9.37,1,1
S0050579,C03663,2025-03-18,Mobile,Organic,23,35.8,0,0
S0050580,C00379,2024-09-18,Desktop,Direct,20,12.37,1,0
S0050581,C02392,2023-07-29,Mobile,Referral,12,2.28,0,1
S0050582,C03481,2024-05-13,Desktop,Email,9,39.43,0,1
S0050583,C00868,2025-06-06,Mobile,Email,21,24.86,0,0
S0050584,C04703,2024-09-08,Desktop,Direct,3,20.07,0,0
S0050585,C01485,2025-10-15,Mobile,Referral,24,39.44,1,0
S0050586,C01149,2024-06-05,Desktop,Paid Ads,10,20.62,0,0
S0050587,C00922,2023-10-28,Desktop,Organic,1,16.45,0,0
S0050588,C02361,2024-08-18,Mobile,Organic,17,30.05,1,1
S0050589,C02161,2025-03-14,Mobile,Paid Ads,6,39.74,1,0
S0050590,C04330,2023-12-27,Mobile,Direct,3,4.64,0,0
S0050591,C00378,2024-10-27,Mobile,Social,22,12.02,0,1
S0050592,C04877,2025-06-17,Mobile,Organic,15,22.9,0,0
S0050593,C01514,2023-09-20,Desktop,Social,4,3.83,0,0
S0050594,C01274,2026-01-01,Mobile,Direct,6,23.45,1,0
S0050595,C00866,2024-10-08,Tablet,Email,9,9.35,0,0
S0050596,C03940,2025-01-03,Desktop,Organic,12,4.56,1,0
S0050597,C02578,2023-08-25,Mobile,Referral,15,11.01,0,0
S0050598,C04098,2025-07-07,Mobile,Direct,18,2.25,1,1
S0050599,C01711,2025-04-05,Desktop,Organic,8,29.22,0,0
S0050600,C02246,2026-03-24,Mobile,Direct,4,16.49,0,0
S0050601,C00601,2025-06-16,Mobile,Email,7,12.01,0,0
S0050602,C01183,2025-12-27,Mobile,Email,8,28.77,1,0
S0050603,C00743,2026-03-19,Mobile,Organic,15,20.27,0,0
S0050604,C04063,2025-08-21,Mobile,Email,13,1.37,0,0
S0050605,C00929,2026-01-10,Mobile,Email,15,1.99,0,0
S0050606,C01939,2026-02-27,Desktop,Direct,7,24.98,1,1
S0050607,C03966,2025-08-13,Desktop,Referral,19,22.32,0,0
S0050608,C00567,2025-04-14,Desktop,Referral,14,20.62,0,0
S0050609,C03322,2025-05-09,Mobile,Direct,3,35.62,0,0
S0050610,C01436,2025-03-31,Mobile,Paid Ads,20,16.77,0,0
S0050611,C02015,2025-05-24,Desktop,Referral,18,2.52,1,1
S0050612,C04988,2024-06-10,Desktop,Referral,1,11.46,1,1
S0050613,C04687,2025-07-14,Tablet,Organic,6,8.82,0,0
S0050614,C03380,2024-11-01,Mobile,Email,24,12.34,0,0
S0050615,C00316,2026-01-18,Mobile,Social,2,24.95,0,0
S0050616,C03084,2025-05-20,Mobile,Direct,8,15.94,0,0
S0050617,C00762,2024-08-28,Desktop,Referral,17,36.57,0,0
S0050618,C04828,2023-09-26,Desktop,Referral,8,36.32,1,1
S0050619,C03142,2025-10-09,Mobile,Email,22,30.57,0,0
S0050620,C00827,2026-03-08,Desktop,Direct,9,4.68,0,0
S0050621,C02861,2026-01-01,Mobile,Paid Ads,8,9.42,0,0
S0050622,C01614,2025-04-06,Mobile,Social,22,12.98,0,0
S0050623,C04319,2025-12-12,Mobile,Paid Ads,12,15.53,0,0
S0050624,C00133,2025-05-03,Mobile,Direct,13,27.32,1,0
S0050625,C02114,2024-12-19,Mobile,Direct,17,28.11,0,0
S0050626,C00226,2023-11-17,Desktop,Organic,22,25.93,0,0
S0050627,C03250,2026-01-23,Mobile,Referral,15,30.94,0,0
S0050628,C04404,2024-09-28,Mobile,Paid Ads,5,39.02,1,1
S0050629,C02792,2024-11-04,Mobile,Email,3,14.72,0,0
S0050630,C04970,2025-09-19,Desktop,Referral,20,34.0,0,0
S0050631,C01650,2026-03-12,Desktop,Email,9,23.29,0,0
S0050632,C04842,2025-09-27,Mobile,Organic,12,30.9,1,1
S0050633,C01736,2025-04-18,Desktop,Organic,8,6.71,0,0
S0050634,C03301,2023-12-24,Mobile,Direct,17,4.2,0,0
S0050635,C01825,2025-04-04,Desktop,Social,24,11.32,1,1
S0050636,C00715,2024-01-25,Desktop,Social,1,21.57,0,0
S0050637,C02028,2024-03-16,Mobile,Email,12,29.34,0,0
S0050638,C03758,2026-02-10,Tablet,Direct,19,37.54,1,0
S0050639,C03111,2023-10-08,Desktop,Referral,5,5.4,0,0
S0050640,C04440,2026-01-21,Desktop,Direct,9,37.22,0,0
S0050641,C01604,2024-03-04,Mobile,Paid Ads,13,4.37,1,1
S0050642,C04233,2026-03-04,Desktop,Direct,11,6.53,0,0
S0050643,C01430,2026-01-05,Desktop,Direct,2,15.23,0,0
S0050644,C01734,2025-01-14,Mobile,Paid Ads,8,17.74,0,0
S0050645,C03974,2025-09-12,Mobile,Referral,3,30.45,0,0
S0050646,C04395,2025-11-10,Mobile,Social,15,37.0,1,1
S0050647,C03829,2026-02-10,Mobile,Social,7,39.7,0,0
S0050648,C02930,2025-03-04,Desktop,Email,4,31.67,0,0
S0050649,C01406,2026-02-11,Mobile,Email,17,5.91,1,1
S0050650,C03800,2024-05-31,Desktop,Referral,22,11.29,1,1
S0050651,C01010,2024-02-06,Tablet,Paid Ads,11,13.11,1,0
S0050652,C03791,2025-02-08,Mobile,Email,20,14.43,1,0
S0050653,C04951,2025-07-26,Mobile,Paid Ads,23,1.35,1,0
S0050654,C04311,2024-11-18,Mobile,Email,12,33.01,0,0
S0050655,C04003,2023-12-24,Tablet,Paid Ads,21,13.34,0,0
S0050656,C03182,2026-03-15,Mobile,Social,19,30.36,1,0
S0050657,C01397,2025-01-18,Desktop,Direct,6,29.44,0,0
S0050658,C05000,2024-06-24,Tablet,Social,1,33.98,1,0
S0050659,C02936,2024-02-03,Mobile,Referral,10,37.19,0,0
S0050660,C00333,2025-07-20,Mobile,Referral,11,3.74,0,0
