order_id,customer_id,order_date,status,payment_method,delivery_type
O022579,C02395,2026-01-07,completed,Card,Post
O022580,C00655,2024-01-26,completed,Card,Courier
O022581,C03224,2026-03-03,completed,Cash,Post
O022582,C02608,2026-02-26,completed,Online Wallet,Pickup Point
O022583,C02917,2024-07-29,completed,Card,Post
O022584,C02177,2026-02-23,cancelled,Installment,Pickup Point
O022585,C02372,2025-10-02,completed,Installment,Post
O022586,C01495,2025-09-25,completed,Cash,Pickup Point
O022587,C00612,2026-02-03,completed,Card,Post
O022588,C03449,2024-08-17,completed,Online Wallet,Pickup Point
O022589,C01897,2026-03-29,completed,Card,Post
O022590,C01798,2026-03-13,returned,Cash,Courier
O022591,C02414,2025-12-12,completed,Card,Pickup Point
O022592,C04379,2025-07-13,completed,Online Wallet,Post
O022593,C00920,2025-03-18,cancelled,Cash,Post
O022594,C03649,2024-06-24,completed,Card,Courier
O022595,C03545,2024-07-15,completed,Installment,Courier
O022596,C03443,2024-07-01,completed,Cash,Courier
O022597,C03931,2026-03-11,completed,Cash,Courier
O022598,C02354,2025-09-24,completed,Card,Courier
O022599,C03441,2025-08-28,completed,Installment,Pickup Point
O022600,C03295,2025-10-22,completed,Card,Courier
O022601,C03870,2024-02-14,completed,Card,Courier
O022602,C02389,2025-08-12,completed,Online Wallet,Pickup Point
O022603,C04605,2024-05-03,completed,Card,Post
O022604,C02522,2026-02-26,completed,Card,Courier
O022605,C04331,2025-12-09,returned,Installment,Courier
O022606,C02399,2024-04-21,completed,Online Wallet,Post
O022607,C04924,2026-03-28,completed,Cash,Pickup Point
O022608,C01692,2026-03-09,cancelled,Installment,Courier
O022609,C00459,2026-01-27,completed,Online Wallet,Courier
O022610,C02267,2024-08-20,completed,Card,Pickup Point
O022611,C03352,2026-02-08,completed,Cash,Courier
O022612,C03214,2025-12-07,cancelled,Online Wallet,Courier
O022613,C03885,2025-06-28,completed,Installment,Courier
O022614,C01779,2025-08-25,completed,Online Wallet,Post
O022615,C02862,2024-10-05,returned,Online Wallet,Courier
O022616,C02291,2024-11-01,completed,Card,Courier
O022617,C00025,2024-09-01,completed,Card,Pickup Point
O022618,C04749,2026-03-17,completed,Online Wallet,Courier
O022619,C01452,2026-02-13,completed,Cash,Courier
O022620,C02471,2026-02-25,completed,Card,Pickup Point
O022621,C01556,2025-01-31,completed,Card,Courier
O022622,C02945,2025-05-24,completed,Online Wallet,Post
O022623,C04950,2025-06-19,completed,Card,Post
O022624,C00669,2025-08-02,completed,Card,Pickup Point
O022625,C03834,2025-11-11,completed,Card,Post
O022626,C00495,2025-11-16,returned,Cash,Post
O022627,C03046,2025-10-25,completed,Installment,Pickup Point
O022628,C04590,2025-09-02,completed,Card,Pickup Point
O022629,C00908,2025-10-05,completed,Online Wallet,Courier
O022630,C01435,2025-01-22,completed,Cash,Post
O022631,C02036,2025-10-11,completed,Card,Post
O022632,C01098,2025-11-17,completed,Installment,Courier
O022633,C04661,2024-04-13,completed,Online Wallet,Courier
O022634,C04927,2025-09-03,completed,Card,Pickup Point
O022635,C00933,2026-03-22,completed,Cash,Pickup Point
O022636,C00423,2025-07-16,cancelled,Online Wallet,Pickup Point
O022637,C00811,2026-01-26,completed,Installment,Pickup Point
O022638,C02703,2026-02-03,returned,Installment,Pickup Point
O022639,C02175,2025-02-02,completed,Installment,Post
O022640,C03274,2025-12-07,completed,Online Wallet,Post
O022641,C01480,2026-01-30,completed,Cash,Courier
O022642,C02736,2025-12-06,completed,Cash,Courier
O022643,C00176,2026-03-11,completed,Online Wallet,Courier
O022644,C01771,2024-08-18,completed,Online Wallet,Post
O022645,C02056,2026-03-23,completed,Online Wallet,Courier
O022646,C03517,2026-02-12,completed,Card,Pickup Point
O022647,C02362,2026-02-05,completed,Card,Courier
O022648,C01353,2025-08-17,completed,Card,Courier
O022649,C00122,2025-12-06,completed,Installment,Post
O022650,C03639,2026-03-05,completed,Installment,Courier
O022651,C01394,2024-01-25,completed,Cash,Post
O022652,C03723,2025-12-18,completed,Installment,Courier
O022653,C00580,2024-08-22,completed,Online Wallet,Post
O022654,C00427,2025-04-14,completed,Cash,Pickup Point
O022655,C04198,2025-06-04,completed,Installment,Post
O022656,C00041,2024-03-13,completed,Online Wallet,Courier
O022657,C00121,2024-09-01,completed,Installment,Pickup Point
O022658,C04486,2025-08-22,returned,Card,Courier
O022659,C02638,2025-09-26,completed,Installment,Courier
O022660,C01986,2025-02-15,cancelled,Installment,Pickup Point
O022661,C04941,2024-02-16,completed,Card,Courier
O022662,C04379,2024-04-12,completed,Installment,Post
O022663,C02033,2026-01-23,cancelled,Card,Post
O022664,C02672,2025-09-05,completed,Cash,Post
O022665,C04801,2025-06-27,completed,Installment,Courier
O022666,C04164,2026-01-16,completed,Installment,Post
O022667,C01099,2025-02-09,completed,Cash,Pickup Point
O022668,C03397,2026-02-09,completed,Online Wallet,Pickup Point
O022669,C00628,2024-02-12,cancelled,Installment,Courier
O022670,C01517,2024-08-06,returned,Card,Post
O022671,C03302,2024-02-27,completed,Online Wallet,Post
O022672,C01232,2024-03-07,completed,Installment,Pickup Point
O022673,C04846,2025-04-12,completed,Installment,Pickup Point
O022674,C03526,2023-12-04,completed,Cash,Post
O022675,C01182,2026-01-24,completed,Installment,Courier
O022676,C04491,2026-03-27,completed,Installment,Post
O022677,C04983,2024-08-20,completed,Installment,Post
O022678,C01877,2024-12-20,completed,Installment,Pickup Point
O022679,C03343,2025-04-24,completed,Installment,Post
O022680,C02205,2024-04-03,completed,Cash,Post
O022681,C02765,2024-04-24,cancelled,Online Wallet,Post
O022682,C03388,2024-08-22,completed,Online Wallet,Pickup Point
O022683,C01163,2026-01-05,completed,Cash,Post
O022684,C01205,2026-03-31,completed,Installment,Post
O022685,C03928,2024-02-07,completed,Online Wallet,Post
O022686,C02033,2026-02-04,completed,Cash,Courier
O022687,C00892,2026-03-11,completed,Card,Courier
O022688,C04840,2024-04-22,completed,Installment,Post
O022689,C00491,2026-02-25,completed,Online Wallet,Post
O022690,C03799,2026-02-10,completed,Card,Pickup Point
O022691,C02722,2024-09-29,completed,Cash,Courier
O022692,C04414,2025-03-07,completed,Installment,Courier
O022693,C01296,2023-10-29,completed,Card,Post
O022694,C01939,2026-02-14,returned,Card,Post
O022695,C03655,2024-01-31,completed,Card,Pickup Point
O022696,C02217,2025-08-24,completed,Installment,Courier
O022697,C04912,2025-02-06,completed,Installment,Courier
O022698,C00086,2024-07-06,completed,Online Wallet,Pickup Point
O022699,C01625,2025-08-31,completed,Online Wallet,Courier
O022700,C04059,2025-06-21,completed,Installment,Pickup Point
O022701,C04810,2024-09-21,completed,Online Wallet,Pickup Point
O022702,C01965,2024-09-07,completed,Card,Courier
O022703,C03246,2025-11-02,completed,Card,Post
O022704,C01679,2025-07-24,completed,Card,Post
O022705,C04845,2024-08-06,completed,Installment,Courier
O022706,C04228,2025-10-29,completed,Cash,Courier
O022707,C00012,2024-12-22,completed,Card,Pickup Point
O022708,C04503,2024-06-25,cancelled,Online Wallet,Courier
O022709,C03389,2026-03-10,completed,Online Wallet,Courier
O022710,C02838,2025-09-16,completed,Card,Courier
O022711,C02755,2026-03-14,completed,Installment,Post
O022712,C01257,2026-03-27,completed,Cash,Post
O022713,C03120,2025-11-23,completed,Card,Courier
O022714,C02308,2024-06-07,returned,Card,Pickup Point
O022715,C04940,2025-12-26,completed,Card,Pickup Point
O022716,C02273,2026-01-06,completed,Cash,Post
O022717,C03551,2024-02-18,completed,Online Wallet,Courier
O022718,C02483,2023-07-28,completed,Card,Post
O022719,C04298,2024-04-02,completed,Online Wallet,Pickup Point
O022720,C00389,2026-01-09,completed,Cash,Post
O022721,C03626,2025-08-17,completed,Installment,Courier
O022722,C00647,2025-10-11,completed,Installment,Post
O022723,C01171,2025-12-05,completed,Card,Post
O022724,C03812,2024-10-02,completed,Online Wallet,Pickup Point
O022725,C04233,2025-08-05,completed,Installment,Post
O022726,C00458,2024-09-10,completed,Card,Pickup Point
O022727,C00858,2025-12-16,completed,Cash,Courier
O022728,C03147,2025-06-22,completed,Cash,Courier
O022729,C01125,2025-05-31,completed,Installment,Courier
O022730,C04182,2023-08-01,completed,Online Wallet,Post
O022731,C03178,2023-12-06,returned,Online Wallet,Courier
O022732,C00315,2025-09-10,returned,Card,Post
O022733,C04044,2025-10-03,cancelled,Card,Pickup Point
O022734,C02190,2025-05-29,completed,Installment,Courier
O022735,C02173,2023-08-21,completed,Cash,Pickup Point
O022736,C00651,2025-04-22,completed,Cash,Post
O022737,C03661,2025-08-15,completed,Card,Courier
O022738,C04003,2025-03-01,returned,Installment,Courier
O022739,C04188,2025-12-24,returned,Installment,Post
O022740,C03212,2025-03-18,completed,Installment,Courier
O022741,C00684,2025-02-10,cancelled,Cash,Pickup Point
O022742,C03624,2025-06-23,completed,Card,Pickup Point
O022743,C00205,2024-08-16,returned,Card,Post
O022744,C02354,2023-11-06,completed,Card,Post
O022745,C01781,2023-11-26,completed,Cash,Pickup Point
O022746,C04726,2026-02-20,completed,Card,Courier
O022747,C02839,2024-02-14,cancelled,Card,Courier
O022748,C02055,2025-04-03,completed,Cash,Post
O022749,C03800,2023-06-23,cancelled,Online Wallet,Post
O022750,C02258,2024-12-30,cancelled,Cash,Courier
O022751,C00516,2025-12-13,completed,Card,Post
O022752,C04001,2025-12-12,completed,Installment,Pickup Point
O022753,C00598,2024-06-22,completed,Online Wallet,Courier
O022754,C04488,2025-12-07,returned,Cash,Pickup Point
O022755,C03879,2026-01-02,completed,Installment,Pickup Point
O022756,C04547,2026-02-18,completed,Card,Courier
O022757,C01357,2026-01-26,cancelled,Cash,Post
O022758,C00973,2024-05-02,completed,Card,Pickup Point
O022759,C03923,2025-09-07,completed,Card,Post
O022760,C04852,2025-07-09,completed,Installment,Post
O022761,C03245,2025-12-12,completed,Online Wallet,Courier
O022762,C01111,2025-12-27,completed,Cash,Pickup Point
O022763,C04776,2025-11-24,completed,Cash,Courier
O022764,C02729,2026-01-25,completed,Card,Courier
O022765,C02959,2024-12-22,completed,Card,Post
O022766,C03879,2026-03-21,completed,Online Wallet,Post
O022767,C00849,2025-10-23,completed,Online Wallet,Post
O022768,C01281,2023-03-16,completed,Cash,Post
O022769,C01031,2025-02-20,cancelled,Installment,Courier
O022770,C03260,2026-01-20,completed,Online Wallet,Post
O022771,C00331,2025-11-10,completed,Installment,Pickup Point
O022772,C00092,2026-02-06,completed,Cash,Post
O022773,C01507,2025-12-30,completed,Cash,Pickup Point
O022774,C01780,2025-08-09,completed,Installment,Pickup Point
O022775,C04198,2025-04-28,completed,Cash,Post
O022776,C00019,2025-12-18,cancelled,Card,Post
O022777,C01565,2024-03-05,completed,Card,Courier
O022778,C03518,2026-02-12,completed,Cash,Pickup Point
O022779,C03070,2025-09-06,completed,Installment,Post
O022780,C00038,2025-09-02,returned,Card,Courier
O022781,C04210,2026-02-24,completed,Online Wallet,Pickup Point
O022782,C03145,2025-09-25,completed,Cash,Courier
O022783,C00020,2025-04-24,completed,Online Wallet,Post
O022784,C00909,2025-06-17,completed,Online Wallet,Post
O022785,C04144,2023-08-20,completed,Installment,Courier
O022786,C01510,2024-11-29,completed,Cash,Post
O022787,C04694,2025-05-23,completed,Online Wallet,Pickup Point
O022788,C02478,2024-01-14,completed,Online Wallet,Pickup Point
O022789,C01589,2025-04-24,completed,Installment,Pickup Point
O022790,C04476,2025-01-07,completed,Cash,Courier
O022791,C01367,2026-03-24,cancelled,Card,Post
O022792,C02563,2025-01-02,cancelled,Card,Post
O022793,C04401,2024-10-11,completed,Cash,Post
O022794,C03670,2023-04-15,completed,Cash,Post
O022795,C00650,2025-02-07,completed,Card,Pickup Point
O022796,C04044,2025-10-27,cancelled,Online Wallet,Post
O022797,C03557,2026-03-30,completed,Cash,Courier
O022798,C01312,2025-05-23,completed,Card,Pickup Point
O022799,C02205,2025-10-26,completed,Installment,Pickup Point
O022800,C03662,2025-11-01,completed,Online Wallet,Courier
O022801,C03240,2025-03-24,completed,Online Wallet,Pickup Point
O022802,C03780,2025-11-11,completed,Card,Pickup Point
O022803,C01658,2024-03-25,completed,Card,Courier
O022804,C04386,2026-03-27,returned,Card,Post
O022805,C04142,2025-04-24,returned,Card,Post
O022806,C00695,2025-10-28,completed,Installment,Post
O022807,C00215,2024-11-16,completed,Cash,Courier
O022808,C02932,2025-01-07,returned,Card,Post
O022809,C00294,2026-02-27,completed,Online Wallet,Pickup Point
O022810,C00835,2025-09-13,completed,Online Wallet,Pickup Point
O022811,C00867,2024-07-21,completed,Card,Courier
O022812,C04549,2026-02-17,completed,Card,Courier
O022813,C00395,2024-10-12,completed,Installment,Post
O022814,C02781,2026-01-02,completed,Cash,Courier
O022815,C04839,2024-07-19,completed,Card,Courier
O022816,C02000,2025-08-01,completed,Installment,Post
O022817,C02319,2023-11-21,completed,Card,Courier
O022818,C01540,2025-07-26,returned,Installment,Post
O022819,C03165,2025-01-21,completed,Cash,Post
O022820,C02228,2023-09-08,completed,Online Wallet,Pickup Point
O022821,C00419,2026-02-18,returned,Installment,Pickup Point
O022822,C02778,2025-10-22,completed,Cash,Courier
O022823,C01720,2025-11-01,returned,Cash,Pickup Point
O022824,C04700,2024-09-17,completed,Online Wallet,Courier
O022825,C00079,2026-02-08,completed,Online Wallet,Courier
O022826,C01910,2024-03-23,completed,Cash,Pickup Point
O022827,C03121,2026-02-18,completed,Card,Pickup Point
O022828,C00800,2026-01-14,completed,Cash,Courier
O022829,C00495,2025-06-21,completed,Online Wallet,Post
O022830,C02420,2024-12-20,completed,Online Wallet,Post
O022831,C02741,2025-03-17,completed,Online Wallet,Courier
O022832,C03768,2025-05-02,completed,Card,Pickup Point
O022833,C02104,2024-05-27,completed,Online Wallet,Post
O022834,C03825,2025-12-16,completed,Card,Pickup Point
O022835,C03003,2024-09-12,completed,Online Wallet,Post
O022836,C02269,2025-12-23,completed,Installment,Pickup Point
O022837,C00729,2024-07-23,returned,Online Wallet,Pickup Point
O022838,C03524,2023-11-07,completed,Online Wallet,Post
O022839,C03973,2025-10-20,completed,Online Wallet,Pickup Point
O022840,C01070,2025-08-14,completed,Cash,Pickup Point
O022841,C04164,2025-12-24,completed,Installment,Post
O022842,C01193,2025-02-09,completed,Card,Post
O022843,C04244,2025-07-20,completed,Card,Post
O022844,C01761,2025-08-26,completed,Online Wallet,Courier
O022845,C03596,2026-03-14,cancelled,Card,Post
O022846,C04812,2023-11-20,completed,Installment,Courier
O022847,C00899,2026-02-04,completed,Card,Post
O022848,C04936,2025-05-05,cancelled,Installment,Courier
O022849,C03506,2025-11-29,completed,Online Wallet,Post
O022850,C00071,2025-10-30,completed,Card,Post
O022851,C04512,2025-10-21,completed,Card,Courier
O022852,C02444,2025-02-01,cancelled,Card,Pickup Point
O022853,C04654,2025-07-03,cancelled,Installment,Pickup Point
O022854,C04375,2026-03-16,cancelled,Online Wallet,Pickup Point
O022855,C04058,2025-12-04,completed,Installment,Pickup Point
O022856,C00673,2025-02-28,completed,Installment,Pickup Point
O022857,C01533,2025-02-07,completed,Online Wallet,Courier
O022858,C01151,2023-11-16,completed,Cash,Pickup Point
O022859,C01066,2025-12-29,completed,Cash,Post
O022860,C02287,2023-10-03,cancelled,Online Wallet,Pickup Point
O022861,C03150,2025-04-04,completed,Cash,Post
O022862,C04073,2024-06-16,completed,Cash,Pickup Point
O022863,C04835,2025-02-11,completed,Online Wallet,Pickup Point
O022864,C04207,2026-03-31,completed,Installment,Pickup Point
O022865,C01271,2026-01-13,completed,Card,Pickup Point
O022866,C00090,2025-06-28,completed,Installment,Post
O022867,C03067,2025-06-12,completed,Installment,Post
O022868,C03225,2026-02-13,completed,Online Wallet,Courier
O022869,C02708,2025-01-07,completed,Cash,Post
O022870,C00480,2026-01-29,completed,Card,Pickup Point
O022871,C03404,2026-01-07,completed,Online Wallet,Courier
O022872,C00881,2025-10-26,completed,Online Wallet,Pickup Point
O022873,C00696,2026-02-22,completed,Online Wallet,Courier
O022874,C04212,2025-05-09,completed,Card,Courier
O022875,C01398,2025-01-31,completed,Online Wallet,Post
O022876,C03380,2026-03-20,completed,Online Wallet,Post
O022877,C03393,2025-07-30,completed,Online Wallet,Pickup Point
O022878,C00433,2024-07-02,completed,Card,Courier
O022879,C04479,2025-08-20,cancelled,Online Wallet,Courier
O022880,C03230,2025-11-16,cancelled,Online Wallet,Courier
O022881,C04964,2025-05-30,completed,Installment,Courier
O022882,C00110,2024-08-27,completed,Online Wallet,Post
O022883,C00141,2024-03-30,completed,Online Wallet,Pickup Point
O022884,C03719,2026-02-10,completed,Card,Pickup Point
O022885,C01853,2025-12-21,completed,Cash,Post
O022886,C04519,2025-09-23,cancelled,Card,Courier
O022887,C00874,2026-01-18,completed,Card,Pickup Point
O022888,C00676,2024-06-12,completed,Card,Courier
O022889,C03240,2024-08-14,completed,Cash,Post
O022890,C01606,2025-01-04,completed,Installment,Post
O022891,C02617,2024-09-27,cancelled,Cash,Pickup Point
O022892,C00941,2025-12-11,completed,Online Wallet,Pickup Point
O022893,C02330,2025-09-09,completed,Installment,Post
O022894,C04434,2025-09-02,cancelled,Installment,Post
O022895,C01929,2025-05-31,cancelled,Online Wallet,Pickup Point
O022896,C04123,2026-01-29,completed,Online Wallet,Post
O022897,C00527,2025-12-09,completed,Installment,Post
O022898,C02359,2025-11-19,completed,Cash,Pickup Point
O022899,C01642,2024-12-19,completed,Cash,Pickup Point
O022900,C01126,2025-12-16,completed,Cash,Courier
O022901,C01324,2025-08-25,completed,Card,Pickup Point
O022902,C04978,2026-02-17,completed,Installment,Post
O022903,C04228,2025-10-19,returned,Online Wallet,Pickup Point
O022904,C01634,2026-02-20,completed,Cash,Pickup Point
O022905,C02551,2025-05-11,completed,Installment,Pickup Point
O022906,C00004,2023-03-10,cancelled,Online Wallet,Courier
O022907,C01978,2025-12-03,completed,Installment,Post
O022908,C00485,2025-12-26,completed,Card,Post
O022909,C02137,2024-03-30,completed,Online Wallet,Post
O022910,C02577,2024-10-06,completed,Cash,Courier
O022911,C03730,2024-03-20,completed,Installment,Courier
